,区,单价,小区,层,总价,房型,房龄,板块,网址,面积
5421,浦东,43159,舜峰家苑,低区/11层,330,2室1厅,2010,曹路,/ershoufang/sh4679502.html,76.46
5422,浦东,27842,丽都华庭,高区/13层,240,2室1厅,2014,泥城镇,/ershoufang/sh4668320.html,86.2
5423,浦东,40212,金领国际（公寓）,中区/11层,340,2室2厅,2009,曹路,/ershoufang/sh4661475.html,84.55
5424,浦东,52770,新高苑（一至三期）,高区/6层,440,2室2厅,2011,高行,/ershoufang/sh4657836.html,83.38
5425,浦东,45348,粤亮湾景苑,中区/12层,390,2室2厅,2010,周浦,/ershoufang/sh4652272.html,86.0
5426,浦东,33799,丝庐雅苑（公寓）,高区/21层,300,2室2厅,2015,新场,/ershoufang/sh4641717.html,88.76
5427,浦东,50808,金杨新村十一街坊,高区/6层,415,2室2厅,1996,金杨,/ershoufang/sh4641529.html,81.68
5428,浦东,24088,乾耀东港,中区/13层,216,2室2厅,2013,泥城镇,/ershoufang/sh4630677.html,89.67
5429,浦东,38382,桃源艺筑,高区/16层,300,2室2厅,2012,惠南,/ershoufang/sh4628274.html,78.16
5430,浦东,40689,康桥月苑,高区/6层,295,2室1厅,2010,康桥,/ershoufang/sh4627884.html,72.5
5431,浦东,44615,南新西园,低区/11层,348,2室1厅,2009,外高桥,/ershoufang/sh4623450.html,78.0
5432,浦东,41731,繁荣安居,低区/5层,350,2室2厅,2006,周浦,/ershoufang/sh4622684.html,83.87
5433,浦东,40229,欧风家园,高区/12层,330,2室2厅,2006,周浦,/ershoufang/sh4618515.html,82.03
5434,浦东,36190,鹏润伊顿公馆,中区/16层,315,2室2厅,2013,惠南,/ershoufang/sh4610412.html,87.04
5435,浦东,47014,民春苑,中区/6层,400,3室1厅,2005,曹路,/ershoufang/sh4603402.html,85.08
5436,浦东,27167,绿地东岸涟城,中区/5层,220,2室1厅,2009,临港新城,/ershoufang/sh4593080.html,80.98
5437,浦东,31149,艺泰安邦,高区/18层,242,1室2厅,2009,宣桥,/ershoufang/sh4589052.html,77.69
5438,浦东,47961,绿地康桥新苑,高区/14层,420,2室2厅,2004,康桥,/ershoufang/sh4586270.html,87.57
5439,浦东,29411,聚航苑,高区/6层,250,2室2厅,unknow,航头,/ershoufang/sh4585707.html,85.0
5440,浦东,52213,印象春城,中区/18层,460,2室2厅,2011,周浦,/ershoufang/sh4572026.html,88.1
5441,浦东,36207,鹤沙航城东茗苑,低区/18层,270,2室1厅,2012,航头,/ershoufang/sh4545982.html,74.57
5442,浦东,52995,绿地香颂（浦东）（公寓）,高区/16层,460,2室2厅,2011,三林,/ershoufang/sh4535223.html,86.8
5443,浦东,59948,莲溪三村,中区/6层,470,2室1厅,1997,北蔡,/ershoufang/sh4528445.html,78.4
5444,浦东,58155,仙都绿苑,高区/28层,425,2室1厅,2005,金杨,/ershoufang/sh4523350.html,73.08
5445,浦东,36004,鹤沙航城东茗苑,高区/18层,288,2室1厅,2012,航头,/ershoufang/sh4519211.html,79.99
5446,浦东,38591,汤巷馨村（二期）,低区/14层,320,2室2厅,2010,康桥,/ershoufang/sh4505500.html,82.92
5447,浦东,27832,丽都华庭,中区/13层,240,2室2厅,2014,泥城镇,/ershoufang/sh4498537.html,86.23
5448,浦东,51898,金利公寓,高区/6层,410,2室1厅,2008,唐镇,/ershoufang/sh4497084.html,79.0
5449,浦东,46351,舜峰家苑,低区/14层,350,2室1厅,2010,曹路,/ershoufang/sh4494957.html,75.51
5450,浦东,55074,东方城市绿洲,中区/13层,490,2室2厅,2010,川沙,/ershoufang/sh4473945.html,88.97
5451,浦东,10373,罗山花苑,低区/6层,750,2室2厅,1998,碧云,/ershoufang/sh4463332.html,72.3
5452,浦东,57303,中海御景熙岸（公寓）,高区/20层,510,3室2厅,2011,三林,/ershoufang/sh4428714.html,89.0
5453,浦东,24218,乾耀东港,中区/13层,213,2室2厅,2013,泥城镇,/ershoufang/sh4365128.html,87.95
5454,浦东,25461,丽都华庭,中区/11层,225,2室1厅,2014,泥城镇,/ershoufang/sh4352102.html,88.37
5455,浦东,31728,听潮四村,中区/5层,280,2室2厅,2000,惠南,/ershoufang/sh4345753.html,88.25
5456,浦东,22465,清风名苑,低区/11层,185,2室1厅,2009,泥城镇,/ershoufang/sh4343525.html,82.35
5457,浦东,54211,丰舍东苑,高区/6层,390,2室1厅,2005,曹路,/ershoufang/sh4317019.html,71.94
5458,浦东,28112,东升家园（三期）,低区/11层,245,2室2厅,2006,航头,/ershoufang/sh4302176.html,87.15
5459,浦东,32675,海湾新城,低区/6层,285,2室2厅,2009,合庆,/ershoufang/sh4266948.html,87.22
5460,浦东,44854,金杨新村八街坊,低区/24层,360,2室1厅,1996,金杨,/ershoufang/sh2313003.html,80.26
5461,浦东,43589,星颂家园,低区/18层,358,2室2厅,2011,曹路,/ershoufang/sh2184620.html,82.13
5462,浦东,56163,朱家门小区,低区/6层,400,2室2厅,1992,金桥,/ershoufang/sh4832918.html,71.22
5463,浦东,56373,凌兆新村（凌兆路334弄）,低区/6层,452,3室1厅,1995,三林,/ershoufang/sh4831789.html,80.18
5464,浦东,48850,东荷小区,高区/6层,425,3室1厅,1997,金桥,/ershoufang/sh4830364.html,87.0
5465,浦东,54958,由由三村,高区/6层,460,2室1厅,1997,北蔡,/ershoufang/sh4829707.html,83.7
5466,浦东,39408,华天小区,高区/6层,320,3室1厅,1993,川沙,/ershoufang/sh4829255.html,81.2
5467,浦东,58479,艾东小区,中区/6层,430,3室1厅,1995,北蔡,/ershoufang/sh4828480.html,73.53
5468,浦东,63532,伟业金锦苑三村,高区/6层,500,2室1厅,2004,金桥,/ershoufang/sh4825823.html,78.7
5469,浦东,60384,金桥横街小区,高区/6层,430,2室1厅,1996,金桥,/ershoufang/sh4822959.html,71.21
5470,浦东,62281,伟业金锦苑二村,中区/6层,480,2室1厅,2003,金桥,/ershoufang/sh4806617.html,77.07
5471,浦东,75814,金地湾流域（公寓）,低区/14层,610,2室1厅,2009,三林,/ershoufang/sh4767258.html,80.46
5472,浦东,72965,东城新村,高区/6层,590,3室1厅,1999,杨东,/ershoufang/sh4764331.html,80.86
5473,浦东,21308,丽泽兰馨苑,低区/6层,170,2室1厅,2008,书院镇,/ershoufang/sh4691830.html,79.78
5474,浦东,38679,鹤沙航城东茗苑,高区/18层,300,2室0厅,2012,航头,/ershoufang/sh4505722.html,77.56
5475,浦东,87755,中新家园,中区/6层,645,2室1厅,1999,洋泾,/ershoufang/sh4802694.html,73.5
5476,浦东,50684,凌兆新村,中区/6层,370,2室1厅,1995,三林,/ershoufang/sh4796892.html,73.0
5477,浦东,81065,东方明珠国际公寓,中区/23层,685,2室1厅,2005,南码头,/ershoufang/sh4788465.html,84.5
5478,浦东,32608,东城花苑一村,中区/6层,255,2室1厅,1997,惠南,/ershoufang/sh4788350.html,78.2
5479,浦东,66277,金桥湾清水苑,中区/6层,465,2室2厅,1998,金桥,/ershoufang/sh4773565.html,70.16
5480,浦东,69541,世华锦城,中区/6层,550,2室1厅,2008,三林,/ershoufang/sh4770420.html,79.09
5481,浦东,71165,牡丹小区（浦东）,低区/6层,580,3室2厅,1997,花木,/ershoufang/sh4766078.html,81.5
5482,浦东,74026,黄山始信苑,中区/4层,580,2室2厅,1998,金杨,/ershoufang/sh4752299.html,78.35
5483,浦东,53581,三林苑,低区/6层,380,2室2厅,1995,三林,/ershoufang/sh4742696.html,70.92
5484,浦东,77826,大华锦绣华城（一街区）,中区/5层,570,2室1厅,2008,北蔡,/ershoufang/sh4733757.html,73.24
5485,浦东,89756,张杨南苑,中区/6层,630,2室1厅,1995,洋泾,/ershoufang/sh4728882.html,70.19
5486,浦东,49076,翠竹苑,中区/6层,425,3室1厅,1997,三林,/ershoufang/sh4721260.html,86.6
5487,浦东,65730,毕加索小镇（二期）（公寓）,中区/13层,585,3室2厅,2011,唐镇,/ershoufang/sh4713678.html,89.0
5488,浦东,38155,临河小区,高区/6层,288,2室1厅,1993,川沙,/ershoufang/sh4705324.html,75.48
5489,浦东,74332,锦绣一方名苑,低区/6层,660,2室2厅,2002,杨东,/ershoufang/sh4679707.html,88.79
5490,浦东,58782,绿茵苑（浦东）,中区/6层,425,2室1厅,1998,三林,/ershoufang/sh4679589.html,72.3
5491,浦东,41621,潼港八村,高区/6层,308,2室1厅,1994,外高桥,/ershoufang/sh4670568.html,74.0
5492,浦东,83426,张江汤臣豪园（四期）,低区/11层,750,2室2厅,2012,张江,/ershoufang/sh4653916.html,89.9
5493,浦东,49892,万馨佳园,中区/6层,370,2室1厅,2005,川沙,/ershoufang/sh4651898.html,74.16
5494,浦东,75608,龙阳花苑,中区/6层,655,2室2厅,2001,南码头,/ershoufang/sh4645019.html,86.63
5495,浦东,51242,绿洲康城亲水湾（东区）,低区/15层,460,2室2厅,2010,御桥,/ershoufang/sh4641097.html,89.77
5496,浦东,29150,听潮四村,低区/6层,230,2室1厅,1997,惠南,/ershoufang/sh4639523.html,78.9
5497,浦东,74466,竹园高层,中区/26层,590,3室1厅,1992,源深,/ershoufang/sh4635539.html,79.23
5498,浦东,83379,广洋苑,低区/6层,600,2室1厅,2002,金杨,/ershoufang/sh4620289.html,71.96
5499,浦东,65485,上南花苑（一期）,高区/6层,525,2室2厅,1996,世博,/ershoufang/sh4616730.html,80.17
5500,浦东,79872,新里城和合苑,高区/6层,600,2室2厅,1999,三林,/ershoufang/sh4613754.html,75.12
5501,浦东,62119,芳草路352弄,中区/6层,510,2室2厅,1994,北蔡,/ershoufang/sh4613648.html,82.1
5502,浦东,58171,绿茵苑（浦东）,中区/7层,420,2室1厅,1998,三林,/ershoufang/sh4601039.html,72.2
5503,浦东,42378,沙田公寓,中区/6层,300,2室1厅,1994,川沙,/ershoufang/sh4593789.html,70.79
5504,浦东,72197,博学家园,低区/11层,510,2室1厅,2010,三林,/ershoufang/sh4589007.html,70.64
5505,浦东,60777,三林新村（永泰路258弄）,低区/14层,430,2室1厅,2012,三林,/ershoufang/sh4588011.html,70.75
5506,浦东,58045,三林新村（永泰路468弄）,高区/11层,430,2室2厅,2009,三林,/ershoufang/sh4568230.html,74.08
5507,浦东,55955,银良公寓,低区/18层,435,2室1厅,1997,花木,/ershoufang/sh4566392.html,77.74
5508,浦东,11167,世茂滨江花园,低区/53层,950,1室2厅,unknow,陆家嘴,/ershoufang/sh4554915.html,85.07
5509,浦东,63582,桃李家园,高区/6层,470,2室2厅,1998,三林,/ershoufang/sh4544681.html,73.92
5510,浦东,73149,浦发御园,高区/12层,592,2室2厅,2013,三林,/ershoufang/sh4543080.html,80.93
5511,浦东,56657,御桥花园,中区/5层,460,3室2厅,1996,御桥,/ershoufang/sh4541055.html,81.19
5512,浦东,49264,浦江东旭公寓,中区/18层,395,2室2厅,2009,金桥,/ershoufang/sh4502773.html,80.18
5513,浦东,57534,永泰花苑,中区/11层,420,2室1厅,2005,三林,/ershoufang/sh4416390.html,73.0
5514,浦东,86360,张江汤臣豪园（三期）,低区/11层,768,2室2厅,2011,张江,/ershoufang/sh4256823.html,88.93
5515,浦东,58132,海东公寓,高区/6层,460,2室2厅,1997,北蔡,/ershoufang/sh4195917.html,79.13
5516,浦东,92605,联洋年华,低区/16层,675,1室2厅,2004,联洋,/ershoufang/sh2741682.html,72.89
5517,浦东,34931,丝庐雅苑（公寓）,高区/20层,255,1室2厅,2015,新场,/ershoufang/sh4741134.html,73.0
5518,浦东,30120,海燕二村,中区/5层,250,3室1厅,1994,惠南,/ershoufang/sh4663997.html,83.0
5519,浦东,48268,金利公寓,中区/5层,375,2室2厅,2008,唐镇,/ershoufang/sh4659183.html,77.69
5520,浦东,51468,绿地康桥新苑,高区/6层,403,2室2厅,2004,康桥,/ershoufang/sh4820663.html,78.3
5521,浦东,28977,宜浩佳园,低区/4层,255,2室2厅,2009,临港新城,/ershoufang/sh4808938.html,88.0
5522,浦东,41549,欧风家园,中区/6层,295,2室1厅,unknow,周浦,/ershoufang/sh4798758.html,71.0
5523,浦东,43661,金领国际（公寓）,中区/11层,310,1室2厅,2009,曹路,/ershoufang/sh4796748.html,71.0
5524,浦东,50694,莲溪八村,高区/7层,365,2室1厅,1994,北蔡,/ershoufang/sh4780623.html,72.0
5525,浦东,53783,品翠苑,高区/6层,435,2室2厅,2000,三林,/ershoufang/sh4780210.html,80.88
5526,浦东,46625,紫晶苑,低区/14层,380,2室2厅,2007,张江,/ershoufang/sh4779840.html,81.5
5527,浦东,34302,海馨苑,低区/6层,295,2室1厅,2007,合庆,/ershoufang/sh4777276.html,86.0
5528,浦东,46186,盛世春晓苑,高区/6层,390,3室2厅,2009,曹路,/ershoufang/sh4772873.html,84.44
5529,浦东,30512,宜浩佳园,中区/4层,238,1室2厅,2009,临港新城,/ershoufang/sh4761284.html,78.0
5530,浦东,43236,潼港六村,中区/6层,350,3室1厅,1994,外高桥,/ershoufang/sh4712715.html,80.95
5531,浦东,36583,曙航苑,高区/6层,305,2室1厅,1996,川沙,/ershoufang/sh4700101.html,83.37
5532,浦东,37337,杨园一村,高区/6层,308,2室1厅,1994,高东,/ershoufang/sh4698279.html,82.49
5533,浦东,30721,施宏小区,中区/6层,220,2室1厅,unknow,川沙,/ershoufang/sh4678772.html,71.61
5534,浦东,38708,舜川公寓,低区/13层,320,2室2厅,2010,川沙,/ershoufang/sh4645362.html,82.67
5535,浦东,47727,绿地康桥新苑,高区/6层,420,2室2厅,2004,康桥,/ershoufang/sh4644812.html,88.0
5536,浦东,45763,桃园新城中虹佳园,中区/5层,330,2室1厅,2007,周浦,/ershoufang/sh4633880.html,72.11
5537,浦东,32950,汇通新村,低区/6层,290,3室1厅,1999,惠南,/ershoufang/sh4618347.html,88.01
5538,浦东,46826,粤亮湾景苑,高区/16层,380,2室1厅,2010,周浦,/ershoufang/sh4591786.html,81.15
5539,浦东,45000,双秀西园,高区/11层,360,2室2厅,2008,康桥,/ershoufang/sh4578654.html,80.0
5540,浦东,54882,河滨城市花园,中区/6层,480,3室2厅,2006,曹路,/ershoufang/sh4550845.html,87.46
5541,浦东,49965,南新六村（下南路500弄）,低区/6层,430,3室1厅,1997,北蔡,/ershoufang/sh4510995.html,86.06
5542,浦东,64570,东陆新村五街坊,低区/6层,460,2室2厅,2003,金桥,/ershoufang/sh4712716.html,71.24
5543,浦东,71525,万科金色城市,高区/18层,635,3室2厅,2010,御桥,/ershoufang/sh4822849.html,88.78
5544,浦东,53830,金杨新村九街坊,高区/6层,390,3室1厅,1993,金杨,/ershoufang/sh4821261.html,72.45
5545,浦东,79008,金地未未来,中区/15层,685,3室2厅,2009,金桥,/ershoufang/sh4818116.html,86.7
5546,浦东,54981,杉林新月（环林东路799弄）,高区/16层,436,2室2厅,2004,三林,/ershoufang/sh4817704.html,79.3
5547,浦东,90442,潍坊九村,中区/6层,670,3室1厅,1987,潍坊,/ershoufang/sh4817134.html,74.08
5548,浦东,59876,南杨花园,高区/6层,485,2室1厅,1995,北蔡,/ershoufang/sh4812802.html,81.0
5549,浦东,46695,浦发绿城,低区/6层,390,2室2厅,2004,三林,/ershoufang/sh4808151.html,83.52
5550,浦东,74408,世华锦城,高区/11层,560,2室2厅,2008,三林,/ershoufang/sh4806855.html,75.26
5551,浦东,70588,万科金色城市,中区/18层,630,3室2厅,2010,御桥,/ershoufang/sh4806128.html,89.25
5552,浦东,52695,金藤苑,低区/6层,390,2室1厅,1997,金桥,/ershoufang/sh4805431.html,74.01
5553,浦东,84435,东园四村,低区/6层,600,3室1厅,1988,陆家嘴,/ershoufang/sh4804866.html,71.06
5554,浦东,89326,张江汤臣豪园（三期）,中区/11层,780,2室2厅,2010,张江,/ershoufang/sh4801866.html,87.32
5555,浦东,92807,梅园四街坊,高区/6层,680,3室1厅,1988,源深,/ershoufang/sh4801132.html,73.27
5556,浦东,51565,齐爱佳苑,中区/6层,420,2室1厅,2008,唐镇,/ershoufang/sh4797812.html,81.45
5557,浦东,81963,崮山小区一街坊,低区/6层,708,3室1厅,2001,洋泾,/ershoufang/sh4796948.html,86.38
5558,浦东,61965,芳华路580弄,高区/6层,435,2室1厅,1995,北蔡,/ershoufang/sh4795485.html,70.2
5559,浦东,64598,恒大华城新华苑,中区/6层,456,2室1厅,1997,三林,/ershoufang/sh4794459.html,70.59
5560,浦东,73417,锦博苑,低区/6层,580,2室2厅,2007,北蔡,/ershoufang/sh4793944.html,79.0
5561,浦东,64950,欣宇小区,高区/6层,550,2室2厅,1998,南码头,/ershoufang/sh4792438.html,84.68
5562,浦东,39759,妙境公寓,高区/5层,330,2室1厅,unknow,川沙,/ershoufang/sh4791211.html,83.0
5563,浦东,67500,金桥花苑,高区/6层,540,3室2厅,1998,金桥,/ershoufang/sh4791078.html,80.0
5564,浦东,57679,齐河三小区,高区/6层,510,3室1厅,1995,世博,/ershoufang/sh4790727.html,88.42
5565,浦东,74306,都林嘉苑（南苑）（杨南路1168弄）,低区/6层,640,2室2厅,1168,三林,/ershoufang/sh4788820.html,86.13
5566,浦东,38732,界龙花苑,中区/6层,330,2室1厅,1993,川沙,/ershoufang/sh4786268.html,85.2
5567,浦东,73826,浦发御园,高区/12层,585,2室1厅,2013,三林,/ershoufang/sh4782684.html,79.24
5568,浦东,61250,御桥馨华苑,低区/6层,490,2室2厅,2004,御桥,/ershoufang/sh4782533.html,80.0
5569,浦东,57929,御桥花园,中区/6层,465,3室2厅,1996,御桥,/ershoufang/sh4781399.html,80.27
5570,浦东,57134,云台苑,低区/16层,400,2室0厅,1993,世博,/ershoufang/sh4781049.html,70.01
5571,浦东,55900,浦发绿城,高区/6层,450,2室1厅,2004,三林,/ershoufang/sh4780599.html,80.5
5572,浦东,42026,新川苑,中区/6层,350,2室1厅,2000,川沙,/ershoufang/sh4780481.html,83.28
5573,浦东,59389,芳华苑,中区/6层,500,3室1厅,1995,北蔡,/ershoufang/sh4780180.html,84.19
5574,浦东,72135,黄山新村,高区/6层,590,3室1厅,1995,金杨,/ershoufang/sh4779562.html,81.79
5575,浦东,56865,罗山七村,中区/6层,480,2室2厅,1997,金杨,/ershoufang/sh4778724.html,84.41
5576,浦东,79189,陆家嘴新景园,高区/6层,680,2室1厅,2002,金杨,/ershoufang/sh4773598.html,85.87
5577,浦东,42547,妙栏小区,中区/5层,340,2室2厅,1993,川沙,/ershoufang/sh4763519.html,79.91
5578,浦东,76894,玉兰路81弄,低区/6层,630,2室2厅,2007,花木,/ershoufang/sh4763261.html,81.93
5579,浦东,64665,天元公寓,低区/24层,545,2室1厅,1999,金杨,/ershoufang/sh4760192.html,84.28
5580,浦东,71251,源城锦翠苑,高区/6层,545,3室1厅,2005,三林,/ershoufang/sh4756838.html,76.49
5581,浦东,55025,香樟苑（浦东）,中区/6层,450,3室1厅,1997,三林,/ershoufang/sh4756222.html,81.78
5582,浦东,78768,浦虹苑,低区/6层,650,3室2厅,2010,世博,/ershoufang/sh4755467.html,82.52
5583,浦东,47820,齐爱佳苑,中区/6层,395,2室2厅,2008,唐镇,/ershoufang/sh4754655.html,82.6
5584,浦东,68474,双桥小区,高区/6层,500,2室1厅,1998,金桥,/ershoufang/sh4747551.html,73.02
5585,浦东,84995,金桂小区,高区/6层,750,3室1厅,1994,花木,/ershoufang/sh4743745.html,88.24
5586,浦东,90000,尚东国际名园,中区/8层,720,1室2厅,2009,三林,/ershoufang/sh4742176.html,80.0
5587,浦东,76598,久阳滨江公寓,高区/25层,545,1室1厅,2006,陆家嘴,/ershoufang/sh4740376.html,71.15
5588,浦东,53769,凌兆新村,中区/6层,450,2室2厅,1995,三林,/ershoufang/sh4740103.html,83.69
5589,浦东,89255,金地未未来,中区/5层,800,3室2厅,2008,金桥,/ershoufang/sh4739303.html,89.63
5590,浦东,53126,凌兆新村（三林路711弄）,高区/6层,390,2室2厅,1998,三林,/ershoufang/sh4739166.html,73.41
5591,浦东,58697,海东公寓,高区/6层,465,2室2厅,1997,北蔡,/ershoufang/sh4737078.html,79.22
5592,浦东,59184,翔川家园,高区/6层,472,2室2厅,2008,川沙,/ershoufang/sh4735788.html,79.75
5593,浦东,53708,御桥花园,低区/6层,470,3室2厅,1996,御桥,/ershoufang/sh4733105.html,87.51
5594,浦东,53510,绿洲康城亲水湾（西区）,中区/7层,375,1室2厅,2007,御桥,/ershoufang/sh4730745.html,70.08
5595,浦东,61901,云台二小区,高区/24层,446,2室1厅,1995,世博,/ershoufang/sh4730179.html,72.05
5596,浦东,71474,黄山始信苑,中区/4层,560,2室1厅,1998,金杨,/ershoufang/sh4728783.html,78.35
5597,浦东,72479,中冶尚城,中区/11层,650,2室2厅,2010,金桥,/ershoufang/sh4728678.html,89.68
5598,浦东,56393,蓝城小区,高区/6层,445,3室1厅,1994,金桥,/ershoufang/sh4724029.html,78.91
5599,浦东,76099,峨海小区,低区/7层,590,2室1厅,1998,塘桥,/ershoufang/sh4721360.html,77.53
5600,浦东,63095,新花苑,高区/5层,530,2室2厅,1995,北蔡,/ershoufang/sh4716504.html,84.0
5601,浦东,57636,翔川家园,高区/6层,460,2室1厅,2008,川沙,/ershoufang/sh4714906.html,79.81
5602,浦东,45210,高南新村,高区/6层,320,2室1厅,1996,外高桥,/ershoufang/sh4708284.html,70.78
5603,浦东,56032,东荷小区,中区/6层,398,2室1厅,1997,金桥,/ershoufang/sh4707568.html,71.03
5604,浦东,55281,六荷苑小区,中区/6层,460,2室1厅,1997,金桥,/ershoufang/sh4706812.html,83.21
5605,浦东,42157,妙境一村,中区/6层,340,2室1厅,1995,川沙,/ershoufang/sh4699703.html,80.65
5606,浦东,52146,浦发绿城,高区/6层,390,2室2厅,2004,三林,/ershoufang/sh4696496.html,74.79
5607,浦东,63206,金鹏苑,低区/6层,520,2室2厅,1997,金桥,/ershoufang/sh4691631.html,82.27
5608,浦东,57889,新花苑,中区/6层,430,2室1厅,1995,北蔡,/ershoufang/sh4691453.html,74.28
5609,浦东,69230,双桥小区,高区/6层,540,2室1厅,1997,金桥,/ershoufang/sh4688734.html,78.0
5610,浦东,75324,东旺名苑,中区/11层,580,1室2厅,2010,三林,/ershoufang/sh4683819.html,77.0
5611,浦东,56003,金鹏苑,高区/6层,493,3室2厅,1997,金桥,/ershoufang/sh4683677.html,88.03
5612,浦东,70217,滨江大楼,高区/24层,497,2室2厅,1997,陆家嘴,/ershoufang/sh4673627.html,70.78
5613,浦东,74945,华城丽苑,中区/5层,650,2室2厅,2003,三林,/ershoufang/sh4666808.html,86.73
5614,浦东,95398,涵合园（公寓）,高区/13层,765,2室2厅,2005,杨东,/ershoufang/sh4666076.html,80.19
5615,浦东,60581,阳光二村,低区/10层,450,2室1厅,1994,洋泾,/ershoufang/sh4664841.html,74.28
5616,浦东,52653,杉林新月（环林东路879弄）,低区/6层,380,2室1厅,2003,三林,/ershoufang/sh4662524.html,72.17
5617,浦东,54610,凌兆新村（三林路711弄）,低区/6层,440,2室1厅,1998,三林,/ershoufang/sh4660610.html,80.57
5618,浦东,40788,潼港西八村,中区/6层,302,2室1厅,1994,外高桥,/ershoufang/sh4660029.html,74.04
5619,浦东,61692,金桥新村四街坊（长岛路1267弄）,中区/6层,535,3室1厅,1267,金桥,/ershoufang/sh4653155.html,86.72
5620,浦东,76769,牡丹小区（浦东）,中区/6层,540,2室1厅,1993,花木,/ershoufang/sh4652379.html,70.34
5621,浦东,46410,东荷小区,高区/6层,340,2室1厅,1997,金桥,/ershoufang/sh4650872.html,73.26
5622,浦东,75901,龙阳花苑,高区/6层,600,2室2厅,1998,南码头,/ershoufang/sh4649693.html,79.05
5623,浦东,58163,金杨新村三街坊,高区/6层,420,2室2厅,1995,金杨,/ershoufang/sh4647812.html,72.21
5624,浦东,47048,华高一村,高区/6层,365,2室1厅,1994,高行,/ershoufang/sh4643271.html,77.58
5625,浦东,10449,大华锦绣华城（十二街区）,高区/6层,930,4室2厅,2007,北蔡,/ershoufang/sh4641003.html,89.0
5626,浦东,33843,东城花苑一村,中区/5层,270,2室1厅,1998,惠南,/ershoufang/sh4640357.html,79.78
5627,浦东,57768,金桥新村四街坊（博兴路986弄）,高区/6层,435,3室1厅,1997,金桥,/ershoufang/sh4640243.html,75.3
5628,浦东,53246,东荷小区,中区/6层,410,2室1厅,1997,金桥,/ershoufang/sh4639919.html,77.0
5629,浦东,60745,恒大华城新华苑,高区/6层,450,2室1厅,2001,三林,/ershoufang/sh4638682.html,74.08
5630,浦东,50263,浦发绿城,中区/6层,410,2室2厅,2004,三林,/ershoufang/sh4638235.html,81.57
5631,浦东,44919,潼港七村,低区/6层,393,3室1厅,1994,外高桥,/ershoufang/sh4636422.html,87.49
5632,浦东,79168,商城路1317弄,高区/6层,670,2室2厅,1317,源深,/ershoufang/sh4632487.html,84.63
5633,浦东,64267,东陆新村五街坊,高区/6层,500,2室2厅,2003,金桥,/ershoufang/sh4625482.html,77.8
5634,浦东,53512,浦发绿城,低区/6层,425,2室1厅,2004,三林,/ershoufang/sh4624744.html,79.42
5635,浦东,67104,竹园高层,低区/22层,470,2室0厅,1993,源深,/ershoufang/sh4623851.html,70.04
5636,浦东,41299,海高二村,高区/6层,295,2室1厅,1994,外高桥,/ershoufang/sh4623608.html,71.43
5637,浦东,54244,香山新村东南街坊,低区/22层,430,2室1厅,1996,金杨,/ershoufang/sh4618708.html,79.27
5638,浦东,54244,香山新村东南街坊,低区/22层,430,2室1厅,1996,金杨,/ershoufang/sh4615914.html,79.27
5639,浦东,58873,杉林新月（环林东路799弄）,高区/6层,418,2室1厅,2004,三林,/ershoufang/sh4614476.html,71.0
5640,浦东,62992,上泰雅苑,中区/5层,560,2室1厅,2003,金桥,/ershoufang/sh4609867.html,88.9
5641,浦东,56489,翠竹苑,高区/6层,420,3室2厅,1997,三林,/ershoufang/sh4601323.html,74.35
5642,浦东,58956,金杨新村十街坊,中区/6层,418,2室1厅,1995,金杨,/ershoufang/sh4599030.html,70.9
5643,浦东,10599,四季全景台,中区/20层,750,1室2厅,2005,花木,/ershoufang/sh4594508.html,70.76
5644,浦东,56244,三林世博家园（大道站路94弄）,低区/11层,440,2室1厅,2006,三林,/ershoufang/sh4592283.html,78.23
5645,浦东,83923,花木苑,高区/6层,640,2室2厅,2000,花木,/ershoufang/sh4592008.html,76.26
5646,浦东,67491,通联苑,低区/9层,540,1室2厅,2002,金杨,/ershoufang/sh4587794.html,80.01
5647,浦东,94994,香梅花园,高区/27层,780,1室2厅,2008,杨东,/ershoufang/sh4587535.html,82.11
5648,浦东,59795,白杨小区,高区/6层,485,2室1厅,1995,北蔡,/ershoufang/sh4587049.html,81.11
5649,浦东,54464,桥畔小区,高区/7层,405,2室1厅,1997,金杨,/ershoufang/sh4585255.html,74.36
5650,浦东,36042,学北路20弄,高区/6层,290,2室2厅,1997,川沙,/ershoufang/sh4580712.html,80.46
5651,浦东,37285,学北路20弄,中区/6层,300,2室1厅,1997,川沙,/ershoufang/sh4580008.html,80.46
5652,浦东,49963,齐爱佳苑,低区/6层,408,2室2厅,2008,唐镇,/ershoufang/sh4579829.html,81.66
5653,浦东,53335,浦发绿城,低区/6层,395,2室2厅,2004,三林,/ershoufang/sh4579583.html,74.06
5654,浦东,65387,上南九村,低区/5层,460,3室1厅,1993,世博,/ershoufang/sh4572048.html,70.35
5655,浦东,72398,上南花苑（二期）,中区/6层,645,2室2厅,1998,世博,/ershoufang/sh4570942.html,89.09
5656,浦东,78651,金地未未来,高区/15层,700,3室1厅,2009,金桥,/ershoufang/sh4566007.html,89.0
5657,浦东,66516,中冶尚城,低区/14层,590,2室2厅,2010,金桥,/ershoufang/sh4563977.html,88.7
5658,浦东,62874,金杨路750弄,高区/6层,525,2室2厅,1996,金杨,/ershoufang/sh4562709.html,83.5
5659,浦东,57128,金桥湾清水苑,中区/6层,470,3室1厅,1998,金桥,/ershoufang/sh4561095.html,82.27
